EDGEitems;EDGE_buildings;iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment;weight_convertEDGE;weight_Fedemand
feserelec;elec;ELECTR;COMMPUB;seel;feelb;tdelb;1;;;0
feserelec;elec;GEOTHERM;COMMPUB;seel;feelb;tdelb;0.3;;;0
fesergas;natgas;BIOGASES;COMMPUB;segabio;fegab;tdbiogab;1;;;0
fesergas;natgas;BLFURGS;COMMPUB;segafos;fegab;tdfosgab;1;;;0
fesergas;natgas;COKEOVGS;COMMPUB;segafos;fegab;tdfosgab;1;;;0
fesergas;natgas;GASWKSGS;COMMPUB;segafos;fegab;tdfosgab;1;;;0
fesergas;natgas;NATGAS;COMMPUB;segafos;fegab;tdfosgab;1;;;0
fesergas;natgas;OGASES;COMMPUB;segafos;fegab;tdfosgab;1;;;0
feserheat;;;;;fehes;;;;;0
feserheat;heat;HEAT;COMMPUB;sehe;feheb;tdheb;1;;;0
feserliquid;petrol;ADDITIVE;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;AVGAS;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;BIODIESEL;COMMPUB;seliqbio;fehob;tdbiohob;1;;;0
feserliquid;petrol;BIOGASOL;COMMPUB;seliqbio;fehob;tdbiohob;1;;;0
feserliquid;petrol;BITUMEN;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;COALTAR;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;CRNGFEED;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;CRUDEOIL;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;ETHANE;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;JETGAS;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;LPG;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;LUBRIC;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;NAPHTHA;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;NGL;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;NONBIODIES;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;NONBIOGASO;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;NONBIOJETK;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;NONCRUDE;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;OBIOLIQ;COMMPUB;seliqbio;fehob;tdbiohob;1;;;0
feserliquid;petrol;ONONSPEC;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;OTHKERO;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;PARWAX;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;REFFEEDS;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;REFINGAS;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;RESFUEL;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
feserliquid;petrol;WHITESP;COMMPUB;seliqfos;fehob;tdfoshob;1;;;0
fetraelec;;ELECTR;AVBUNK;seel;feelt;tdelt;-1;;;1
fetraelec;;ELECTR;DOMESAIR;seel;feelt;tdelt;1;;;1
fetraelec;;ELECTR;DOMESNAV;seel;feelt;tdelt;1;;;1
fetraelec;;ELECTR;MARBUNK;seel;feelt;tdelt;-1;;;1
fetraelec;;ELECTR;RAIL;seel;feelt;tdelt;1;;;1
fetraelec;;ELECTR;ROAD;seel;feelt;tdelt;1;;;1
fetraelec;;ELECTR;TRNONSPE;seel;feelt;tdelt;1;;;1
fetragas;;BIOGASES;AVBUNK;segabio;fegat;tdbiogat;-1;;;1
fetragas;;BIOGASES;DOMESAIR;segabio;fegat;tdbiogat;1;;;1
fetragas;;BIOGASES;DOMESNAV;segabio;fegat;tdbiogat;1;;;1
fetragas;;BIOGASES;MARBUNK;segabio;fegat;tdbiogat;-1;;;1
fetragas;;BIOGASES;PIPELINE;segabio;fegat;tdbiogat;0;;;1
fetragas;;BIOGASES;RAIL;segabio;fegat;tdbiogat;1;;;1
fetragas;;BIOGASES;ROAD;segabio;fegat;tdbiogat;1;;;1
fetragas;;BIOGASES;TRNONSPE;segabio;fegat;tdbiogat;1;;;1
fetragas;;BLFURGS;AVBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;BLFURGS;DOMESAIR;segafos;fegat;tdfosgat;1;;;1
fetragas;;BLFURGS;DOMESNAV;segafos;fegat;tdfosgat;1;;;1
fetragas;;BLFURGS;MARBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;BLFURGS;PIPELINE;segafos;fegat;tdfosgat;0;;;1
fetragas;;BLFURGS;RAIL;segafos;fegat;tdfosgat;1;;;1
fetragas;;BLFURGS;ROAD;segafos;fegat;tdfosgat;1;;;1
fetragas;;BLFURGS;TRNONSPE;segafos;fegat;tdfosgat;1;;;1
fetragas;;COKEOVGS;AVBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;COKEOVGS;DOMESAIR;segafos;fegat;tdfosgat;1;;;1
fetragas;;COKEOVGS;DOMESNAV;segafos;fegat;tdfosgat;1;;;1
fetragas;;COKEOVGS;MARBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;COKEOVGS;PIPELINE;segafos;fegat;tdfosgat;0;;;1
fetragas;;COKEOVGS;RAIL;segafos;fegat;tdfosgat;1;;;1
fetragas;;COKEOVGS;ROAD;segafos;fegat;tdfosgat;1;;;1
fetragas;;COKEOVGS;TRNONSPE;segafos;fegat;tdfosgat;1;;;1
fetragas;;GASWKSGS;AVBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;GASWKSGS;DOMESAIR;segafos;fegat;tdfosgat;1;;;1
fetragas;;GASWKSGS;DOMESNAV;segafos;fegat;tdfosgat;1;;;1
fetragas;;GASWKSGS;MARBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;GASWKSGS;PIPELINE;segafos;fegat;tdfosgat;0;;;1
fetragas;;GASWKSGS;RAIL;segafos;fegat;tdfosgat;1;;;1
fetragas;;GASWKSGS;ROAD;segafos;fegat;tdfosgat;1;;;1
fetragas;;GASWKSGS;TRNONSPE;segafos;fegat;tdfosgat;1;;;1
fetragas;;NATGAS;AVBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;NATGAS;DOMESAIR;segafos;fegat;tdfosgat;1;;;1
fetragas;;NATGAS;DOMESNAV;segafos;fegat;tdfosgat;1;;;1
fetragas;;NATGAS;MARBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;NATGAS;PIPELINE;segafos;fegat;tdfosgat;0;;;1
fetragas;;NATGAS;RAIL;segafos;fegat;tdfosgat;1;;;1
fetragas;;NATGAS;ROAD;segafos;fegat;tdfosgat;1;;;1
fetragas;;NATGAS;TRNONSPE;segafos;fegat;tdfosgat;1;;;1
fetragas;;OGASES;DOMESAIR;segafos;fegat;tdfosgat;1;;;1
fetragas;;OGASES;DOMESNAV;segafos;fegat;tdfosgat;1;;;1
fetragas;;OGASES;MARBUNK;segafos;fegat;tdfosgat;-1;;;1
fetragas;;OGASES;PIPELINE;segafos;fegat;tdfosgat;0;;;1
fetragas;;OGASES;RAIL;segafos;fegat;tdfosgat;1;;;1
fetragas;;OGASES;ROAD;segafos;fegat;tdfosgat;1;;;1
fetragas;;OGASES;TRNONSPE;segafos;fegat;tdfosgat;1;;;1
fetraliquid;;ADDITIVE;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;ADDITIVE;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;ADDITIVE;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;ADDITIVE;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;ADDITIVE;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;ADDITIVE;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;ADDITIVE;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;ADDITIVE;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;ADDITIVE;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;AVGAS;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;AVGAS;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;AVGAS;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;AVGAS;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;AVGAS;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;AVGAS;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;AVGAS;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;AVGAS;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;AVGAS;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;BIODIESEL;AVBUNK;seliqbio;fedie;tdbiodie;-1;;;1
fetraliquid;;BIODIESEL;DOMESAIR;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BIODIESEL;DOMESNAV;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BIODIESEL;MARBUNK;seliqbio;fedie;tdbiodie;-1;;;1
fetraliquid;;BIODIESEL;NETRANS;seliqbio;fedie;tdbiodie;0;;;1
fetraliquid;;BIODIESEL;PIPELINE;seliqbio;fedie;tdbiodie;0;;;1
fetraliquid;;BIODIESEL;RAIL;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BIODIESEL;ROAD;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BIODIESEL;TRNONSPE;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BIOGASOL;AVBUNK;seliqbio;fedie;tdbiodie;-1;;;1
fetraliquid;;BIOGASOL;DOMESAIR;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BIOGASOL;DOMESNAV;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BIOGASOL;MARBUNK;seliqbio;fedie;tdbiodie;-1;;;1
fetraliquid;;BIOGASOL;NETRANS;seliqbio;fedie;tdbiodie;0;;;1
fetraliquid;;BIOGASOL;PIPELINE;seliqbio;fedie;tdbiodie;0;;;1
fetraliquid;;BIOGASOL;RAIL;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BIOGASOL;ROAD;seliqbio;fepet;tdbiopet;1;;;1
fetraliquid;;BIOGASOL;TRNONSPE;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;BITUMEN;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;BITUMEN;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;BITUMEN;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;BITUMEN;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;BITUMEN;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;BITUMEN;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;BITUMEN;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;BITUMEN;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;BITUMEN;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;COALTAR;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;COALTAR;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;COALTAR;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;COALTAR;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;COALTAR;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;COALTAR;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;COALTAR;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;COALTAR;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;COALTAR;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRNGFEED;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;CRNGFEED;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRNGFEED;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRNGFEED;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;CRNGFEED;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;CRNGFEED;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;CRNGFEED;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRNGFEED;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRNGFEED;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRUDEOIL;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;CRUDEOIL;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRUDEOIL;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRUDEOIL;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;CRUDEOIL;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;CRUDEOIL;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;CRUDEOIL;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRUDEOIL;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;CRUDEOIL;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;ETHANE;AVBUNK;seliqfos;fedie;dot;0;;;1
fetraliquid;;ETHANE;DOMESAIR;seliqfos;fedie;dot;0;;;1
fetraliquid;;ETHANE;DOMESNAV;seliqfos;fedie;dot;0;;;1
fetraliquid;;ETHANE;MARBUNK;seliqfos;fedie;dot;0;;;1
fetraliquid;;ETHANE;RAIL;seliqfos;fedie;dot;0;;;1
fetraliquid;;ETHANE;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;ETHANE;TRNONSPE;seliqfos;fedie;dot;0;;;1
fetraliquid;;JETGAS;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;JETGAS;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;JETGAS;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;JETGAS;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;JETGAS;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;JETGAS;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;JETGAS;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;JETGAS;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;JETGAS;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;LPG;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;LPG;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;LPG;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;LPG;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;LPG;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;LPG;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;LPG;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;LPG;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;LPG;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;LUBRIC;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;LUBRIC;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;LUBRIC;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;LUBRIC;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;LUBRIC;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;LUBRIC;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;LUBRIC;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;LUBRIC;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;LUBRIC;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NAPHTHA;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NAPHTHA;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NAPHTHA;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NAPHTHA;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NAPHTHA;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NAPHTHA;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NAPHTHA;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NAPHTHA;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;NAPHTHA;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NGL;AVBUNK;seliqfos;fedie;tdfosdie;-1;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;DOMESAIR;seliqfos;fedie;tdfosdie;1;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;DOMESNAV;seliqfos;fedie;tdfosdie;1;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;MARBUNK;seliqfos;fedie;tdfosdie;-1;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;NETRANS;seliqfos;fedie;tdfosdie;0;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;PIPELINE;seliqfos;fedie;tdfosdie;0;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;PIPELINE;seliqfos;fepet;tdfospet;0;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;RAIL;seliqfos;fedie;tdfosdie;1;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;ROAD;seliqfos;fepet;tdfospet;1;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NGL;TRNONSPE;seliqfos;fedie;tdfosdie;1;Transport NGL is either 0 for fedie and 1 for fepet or the opposite;;1
fetraliquid;;NONBIODIES;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NONBIODIES;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIODIES;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIODIES;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NONBIODIES;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NONBIODIES;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NONBIODIES;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIODIES;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIODIES;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOGASO;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NONBIOGASO;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOGASO;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOGASO;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NONBIOGASO;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NONBIOGASO;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NONBIOGASO;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOGASO;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;NONBIOGASO;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOJETK;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NONBIOJETK;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOJETK;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOJETK;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NONBIOJETK;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NONBIOJETK;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NONBIOJETK;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOJETK;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONBIOJETK;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONCRUDE;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONCRUDE;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONCRUDE;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;NONCRUDE;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NONCRUDE;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;NONCRUDE;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONCRUDE;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;NONCRUDE;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;OBIOLIQ;AVBUNK;seliqbio;fedie;tdbiodie;-1;;;1
fetraliquid;;OBIOLIQ;DOMESAIR;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;OBIOLIQ;DOMESNAV;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;OBIOLIQ;MARBUNK;seliqbio;fedie;tdbiodie;-1;;;1
fetraliquid;;OBIOLIQ;NETRANS;seliqbio;fedie;tdbiodie;0;;;1
fetraliquid;;OBIOLIQ;PIPELINE;seliqbio;fedie;tdbiodie;0;;;1
fetraliquid;;OBIOLIQ;RAIL;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;OBIOLIQ;ROAD;seliqbio;fepet;tdbiopet;1;;;1
fetraliquid;;OBIOLIQ;TRNONSPE;seliqbio;fedie;tdbiodie;1;;;1
fetraliquid;;ONONSPEC;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;ONONSPEC;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;ONONSPEC;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;ONONSPEC;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;ONONSPEC;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;ONONSPEC;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;ONONSPEC;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;ONONSPEC;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;ONONSPEC;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;OTHKERO;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;OTHKERO;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;OTHKERO;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;OTHKERO;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;OTHKERO;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;OTHKERO;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;OTHKERO;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;OTHKERO;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;OTHKERO;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;PARWAX;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;PARWAX;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;PARWAX;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;PARWAX;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;PARWAX;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;PARWAX;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;PARWAX;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;PARWAX;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;PARWAX;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFFEEDS;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;REFFEEDS;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFFEEDS;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFFEEDS;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;REFFEEDS;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;REFFEEDS;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;REFFEEDS;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFFEEDS;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFFEEDS;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFINGAS;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;REFINGAS;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFINGAS;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFINGAS;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;REFINGAS;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;REFINGAS;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;REFINGAS;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFINGAS;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;REFINGAS;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;RESFUEL;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;RESFUEL;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;RESFUEL;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
